,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,1246526,-,-,-,40.81,-73.94,-5,19,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
1,Year,Month,Day,Hour,Minute,Dew Point,GHI,Temperature,Wind Direction,Surface Albedo,DHI,DNI,Pressure,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,2017,5,31,12,30,16.400000000000002,953,22.8,147,0.12,137,871,1013,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,2017,5,31,13,30,16.5,669,23.200000000000003,198,0.12,473,221,1012,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,2017,5,31,14,30,16.5,774,23.1,204,0.12,128,818,1012,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,2017,5,31,15,30,16.6,620,22.5,205,0.12,119,762,1012,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,2017,5,31,16,30,17,440,21.8,202,0.12,104,679,1012,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,2017,5,31,17,30,17.7,253,20.5,195,0.12,81,540,1012,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,2017,5,31,18,30,18,84,18.7,192,0.12,44,288,1012,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,2017,5,31,19,30,16.900000000000002,0,17.3,196,0.12,0,0,1012,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,2017,5,31,20,30,16.400000000000002,0,16.7,202,0.12,0,0,1012,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,2017,5,31,21,30,16.2,0,16.2,208,0.12,0,0,1012,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,2017,5,31,22,30,15.600000000000001,0,15.600000000000001,213,0.12,0,0,1012,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,2017,5,31,23,30,15.100000000000001,0,15.100000000000001,219,0.12,0,0,1011,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,2017,6,1,0,30,14.5,0,14.5,230,0.12,0,0,1011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,2017,6,1,1,30,13.9,0,13.9,244,0.12,0,0,1011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,2017,6,1,2,30,13.600000000000001,0,13.600000000000001,256,0.12,0,0,1011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,2017,6,1,3,30,13.5,0,13.5,260,0.12,0,0,1011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,2017,6,1,4,30,13.5,0,14.100000000000001,255,0.12,0,0,1012,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,2017,6,1,5,30,14.5,80,15.4,243,0.12,79,4,1012,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,2017,6,1,6,30,15.5,236,17,230,0.12,193,122,1012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,2017,6,1,7,30,16.5,336,19.200000000000003,228,0.12,291,84,1012,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,2017,6,1,8,30,16.2,669,21,233,0.12,116,802,1012,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,2017,6,1,9,30,15.600000000000001,816,22,236,0.12,124,851,1011,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,2017,6,1,10,30,14.9,924,22.700000000000003,241,0.12,118,894,1011,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,2017,6,1,11,30,14.3,676,23.1,246,0.12,500,186,1011,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,2017,6,1,12,30,13.9,962,23.200000000000003,255,0.12,140,876,1010,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,2017,6,1,13,30,13.8,788,23.200000000000003,265,0.12,408,429,1010,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,2017,6,1,14,30,13.9,433,23.1,275,0.12,386,59,1010,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,2017,6,1,15,30,14.100000000000001,428,22.900000000000002,283,0.12,358,108,1009,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,2017,6,1,16,30,14.5,322,22.200000000000003,287,0.12,271,102,1009,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,2017,6,1,17,30,15.200000000000001,267,20.8,285,0.12,73,607,1010,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,2017,6,1,18,30,16.1,92,18.8,281,0.12,40,374,1010,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,2017,6,1,19,30,15.100000000000001,0,17.5,279,0.12,0,0,1011,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,2017,6,1,20,30,14.5,0,16.7,281,0.12,0,0,1011,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,2017,6,1,21,30,13.9,0,16,289,0.12,0,0,1012,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,2017,6,1,22,30,13.5,0,15.4,306,0.12,0,0,1012,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,2017,6,1,23,30,13.200000000000001,0,14.700000000000001,327,0.12,0,0,1012,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,2017,6,2,0,30,12.8,0,13.9,343,0.12,0,0,1012,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,2017,6,2,1,30,12.3,0,13,350,0.12,0,0,1013,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,2017,6,2,2,30,11.600000000000001,0,12.5,350,0.12,0,0,1013,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,2017,6,2,3,30,10.9,0,12.700000000000001,347,0.12,0,0,1013,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,2017,6,2,4,30,10.600000000000001,0,13.4,347,0.12,0,0,1014,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,2017,6,2,5,30,11.700000000000001,128,14.8,223,0.12,46,462,1014,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,2017,6,2,6,30,11.4,311,16.6,150,0.12,71,669,1013,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,2017,6,2,7,30,10.200000000000001,504,18.3,210,0.12,87,781,1013,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658,2017,6,2,8,30,10.100000000000001,682,19.400000000000002,219,0.12,98,848,1013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,2017,6,2,9,30,10.700000000000001,732,20.400000000000002,219,0.12,238,606,1012,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,2017,6,2,10,30,11.100000000000001,932,21.1,221,0.12,117,904,1012,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,2017,6,2,11,30,11.4,980,21.5,225,0.12,125,905,1011,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,2017,6,2,12,30,11.5,742,21.8,234,0.12,509,248,1011,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,2017,6,2,13,30,11.5,804,21.8,245,0.12,270,602,1010,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,2017,6,2,14,30,11.5,792,21.6,260,0.12,130,836,1010,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,2017,6,2,15,30,11.600000000000001,644,21.200000000000003,281,0.12,110,810,1010,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,2017,6,2,16,30,11.600000000000001,462,20.400000000000002,304,0.12,92,742,1010,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,2017,6,2,17,30,12.100000000000001,271,19,323,0.12,69,627,1011,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,2017,6,2,18,30,12.600000000000001,96,17,336,0.12,39,406,1011,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,2017,6,2,19,30,12,0,15.4,341,0.12,0,0,1012,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,2017,6,2,20,30,11.4,0,14.3,344,0.12,0,0,1013,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,2017,6,2,21,30,10.9,0,13.200000000000001,347,0.12,0,0,1013,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,2017,6,2,22,30,10.5,0,12.4,349,0.12,0,0,1013,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,2017,6,2,23,30,10.100000000000001,0,11.9,344,0.12,0,0,1013,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,2017,6,3,0,30,9.600000000000001,0,11.700000000000001,330,0.12,0,0,1013,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,2017,6,3,1,30,9.5,0,11.9,309,0.12,0,0,1013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,2017,6,3,2,30,9.600000000000001,0,11.9,289,0.12,0,0,1013,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,2017,6,3,3,30,9.700000000000001,0,11.8,278,0.12,0,0,1013,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,2017,6,3,4,30,9.9,0,12.100000000000001,273,0.12,0,0,1013,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,2017,6,3,5,30,10.700000000000001,34,12.8,263,0.12,34,0,1013,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,2017,6,3,6,30,11.3,71,13.700000000000001,249,0.12,70,1,1013,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,2017,6,3,7,30,11.9,301,14.9,248,0.12,249,97,1013,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,2017,6,3,8,30,11.700000000000001,476,16.6,262,0.12,300,256,1013,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,2017,6,3,9,30,10.9,494,18,283,0.12,361,164,1012,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,2017,6,3,10,30,10.200000000000001,531,18.6,304,0.12,448,92,1012,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,2017,6,3,11,30,9.9,600,19,316,0.12,463,145,1012,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,2017,6,3,12,30,9.8,755,19.6,317,0.12,493,279,1012,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,2017,6,3,13,30,9.700000000000001,929,20.1,313,0.12,101,933,1012,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,2017,6,3,14,30,9.700000000000001,567,20.3,309,0.12,432,171,1012,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,2017,6,3,15,30,9.9,660,20.200000000000003,304,0.12,84,871,1012,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,2017,6,3,16,30,10.5,475,19.700000000000003,301,0.12,72,805,1012,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,2017,6,3,17,30,11.8,281,18.400000000000002,300,0.12,56,695,1012,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,2017,6,3,18,30,13.100000000000001,100,16.400000000000002,304,0.12,34,468,1013,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,2017,6,3,19,30,12.4,0,15,312,0.12,0,0,1013,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,2017,6,3,20,30,12,0,14.200000000000001,320,0.12,0,0,1014,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,2017,6,3,21,30,11.700000000000001,0,13.3,324,0.12,0,0,1014,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,2017,6,3,22,30,11.200000000000001,0,12.5,324,0.12,0,0,1014,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,2017,6,3,23,30,10.700000000000001,0,11.9,324,0.12,0,0,1014,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,2017,6,4,0,30,10.200000000000001,0,11.4,324,0.12,0,0,1014,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,2017,6,4,1,30,9.700000000000001,0,10.9,323,0.12,0,0,1015,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,2017,6,4,2,30,9.3,0,10.4,322,0.12,0,0,1015,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,2017,6,4,3,30,9,0,10,324,0.12,0,0,1015,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,2017,6,4,4,30,8.700000000000001,0,10.700000000000001,331,0.12,0,0,1015,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,2017,6,4,5,30,9.1,133,12.600000000000001,343,0.12,45,494,1015,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,2017,6,4,6,30,9.200000000000001,317,14.4,177,0.12,69,688,1015,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,2017,6,4,7,30,10.100000000000001,510,16.1,101,0.12,81,803,1015,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,2017,6,4,8,30,10.600000000000001,601,17.7,198,0.12,145,662,1014,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,2017,6,4,9,30,10.200000000000001,480,19.1,200,0.12,342,170,1013,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,2017,6,4,10,30,10.200000000000001,448,20,204,0.12,397,56,1013,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,2017,6,4,11,30,10.600000000000001,402,20.200000000000003,207,0.12,380,24,1012,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,2017,6,4,12,30,11.5,163,19.6,201,0.12,162,0,1012,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,2017,6,4,13,30,12.700000000000001,152,18.8,186,0.12,152,0,1011,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,2017,6,4,14,30,13.700000000000001,309,18.2,172,0.12,297,15,1010,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,2017,6,4,15,30,14.600000000000001,313,17.8,172,0.12,294,28,1010,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,2017,6,4,16,30,15.5,175,17.3,179,0.12,171,9,1010,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,2017,6,4,17,30,15.9,95,17,177,0.12,94,4,1010,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,2017,6,4,18,30,16,9,16.6,174,0.12,9,0,1009,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,2017,6,4,19,30,15.9,0,16.3,174,0.13,0,0,1009,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,2017,6,4,20,30,15.9,0,16.1,174,0.13,0,0,1009,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,2017,6,4,21,30,15.8,0,16,178,0.13,0,0,1008,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,2017,6,4,22,30,15.700000000000001,0,16,186,0.13,0,0,1008,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,2017,6,4,23,30,15.8,0,16.1,194,0.13,0,0,1008,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,2017,6,5,0,30,16,0,16.3,191,0.13,0,0,1007,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3723,2017,6,5,1,30,16.1,0,16.2,176,0.13,0,0,1007,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,2017,6,5,2,30,16,0,16.1,160,0.13,0,0,1006,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,2017,6,5,3,30,16,0,16,150,0.13,0,0,1006,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,2017,6,5,4,30,15.700000000000001,0,16,140,0.13,0,0,1006,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,2017,6,5,5,30,16,27,16.6,131,0.13,27,0,1006,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3728,2017,6,5,6,30,16.900000000000002,101,17.8,130,0.13,100,4,1006,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,2017,6,5,7,30,18.1,232,18.900000000000002,142,0.13,218,26,1006,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,2017,6,5,8,30,17.8,399,19.5,155,0.13,316,121,1006,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,2017,6,5,9,30,17.6,468,20.1,157,0.13,372,117,1005,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,2017,6,5,10,30,17.7,467,20.700000000000003,147,0.13,415,58,1005,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,2017,6,5,11,30,17.900000000000002,518,21.200000000000003,124,0.13,439,84,1005,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,2017,6,5,12,30,18,468,21.3,106,0.13,423,48,1005,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,2017,6,5,13,30,18,406,21,107,0.13,385,23,1004,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,2017,6,5,14,30,18.1,288,20.5,116,0.13,280,10,1005,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,2017,6,5,15,30,18.3,225,19.900000000000002,118,0.13,222,5,1005,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,2017,6,5,16,30,18.3,81,19.1,113,0.13,81,0,1005,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,2017,6,5,17,30,18.2,78,18.400000000000002,106,0.13,78,3,1005,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,2017,6,5,18,30,17.7,14,17.7,99,0.13,14,0,1005,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,2017,6,5,19,30,17,0,17,95,0.12,0,0,1004,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,2017,6,5,20,30,16.400000000000002,0,16.400000000000002,90,0.12,0,0,1004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,2017,6,5,21,30,15.9,0,15.9,79,0.12,0,0,1004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,2017,6,5,22,30,15.4,0,15.5,66,0.12,0,0,1004,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,2017,6,5,23,30,14.9,0,15,52,0.12,0,0,1004,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,2017,6,6,0,30,14.200000000000001,0,14.3,40,0.12,0,0,1003,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3747,2017,6,6,1,30,13.600000000000001,0,13.700000000000001,32,0.12,0,0,1003,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,2017,6,6,2,30,13,0,13.200000000000001,28,0.12,0,0,1003,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,2017,6,6,3,30,12.5,0,12.8,26,0.12,0,0,1003,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,2017,6,6,4,30,12.100000000000001,0,12.700000000000001,27,0.12,0,0,1004,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,2017,6,6,5,30,12,15,12.9,34,0.12,15,0,1004,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,2017,6,6,6,30,12.100000000000001,25,13.600000000000001,43,0.12,25,0,1004,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,2017,6,6,7,30,12.4,106,14.4,49,0.12,106,1,1004,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,2017,6,6,8,30,12.700000000000001,274,15.100000000000001,52,0.12,258,22,1005,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,2017,6,6,9,30,12.9,223,15.600000000000001,56,0.12,220,3,1005,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,2017,6,6,10,30,13.100000000000001,48,15.700000000000001,58,0.12,48,0,1005,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,2017,6,6,11,30,13,197,15.600000000000001,53,0.12,197,0,1005,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3758,2017,6,6,12,30,13,132,15.5,45,0.12,132,0,1005,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,2017,6,6,13,30,12.9,203,15.4,43,0.12,202,0,1006,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,2017,6,6,14,30,12.700000000000001,266,15.100000000000001,45,0.12,265,1,1006,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761,2017,6,6,15,30,12.600000000000001,110,14.8,48,0.12,110,0,1007,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,2017,6,6,16,30,12.4,58,14.4,53,0.12,58,0,1007,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,2017,6,6,17,30,12.4,10,13.9,57,0.12,10,0,1008,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3764,2017,6,6,18,30,12.3,84,13.200000000000001,58,0.12,60,164,1009,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3765,2017,6,6,19,30,11.9,0,12.5,55,0.12,0,0,1009,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766,2017,6,6,20,30,11.3,0,11.8,51,0.12,0,0,1010,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,2017,6,6,21,30,10.600000000000001,0,11.200000000000001,44,0.12,0,0,1010,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,2017,6,6,22,30,10,0,10.700000000000001,37,0.12,0,0,1010,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,2017,6,6,23,30,9.600000000000001,0,10.4,29,0.12,0,0,1011,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3770,2017,6,7,0,30,9.3,0,10.100000000000001,22,0.12,0,0,1011,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771,2017,6,7,1,30,9.200000000000001,0,9.9,17,0.12,0,0,1011,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,2017,6,7,2,30,9.1,0,9.9,12,0.12,0,0,1011,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773,2017,6,7,3,30,9.200000000000001,0,9.9,9,0.12,0,0,1012,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774,2017,6,7,4,30,9.200000000000001,0,10.3,10,0.12,0,0,1012,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3775,2017,6,7,5,30,9.5,70,11.3,14,0.12,70,1,1013,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3776,2017,6,7,6,30,9.8,234,12.700000000000001,20,0.12,191,118,1013,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3777,2017,6,7,7,30,9.8,320,14.3,26,0.12,282,70,1013,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3778,2017,6,7,8,30,9.700000000000001,505,15.8,30,0.12,366,202,1013,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3779,2017,6,7,9,30,9.600000000000001,637,17.1,33,0.12,422,263,1013,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3780,2017,6,7,10,30,9.8,765,18,38,0.12,429,372,1013,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3781,2017,6,7,11,30,10.200000000000001,628,18.6,43,0.12,477,160,1013,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3782,2017,6,7,12,30,10.600000000000001,451,19,47,0.12,431,21,1013,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3783,2017,6,7,13,30,10.9,422,19.1,49,0.12,405,19,1013,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3784,2017,6,7,14,30,11,272,19.200000000000003,47,0.12,271,1,1013,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785,2017,6,7,15,30,11,360,19.3,36,0.12,319,62,1013,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786,2017,6,7,16,30,11.200000000000001,281,19.200000000000003,183,0.12,257,48,1013,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
